metric,value,n_companies,n_observations,status,comment
pe,14.4547,5,5,ok,MEDIAN current TTM snapshot as of 2026-09-10; refresh_mode=prices-only; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,3.22765,2,2,ok,MEDIAN current TTM snapshot as of 2026-09-10; refresh_mode=prices-only; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.4191,5,5,ok,MEDIAN current TTM snapshot as of 2026-09-10; refresh_mode=prices-only; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,,0,0,missing,no valid current observations across the basket; excluded from price metrics: none
fcf_yield,,0,0,missing,no valid current observations across the basket; excluded from price metrics: none
net_margin,0.2229,2,2,ok,MEDIAN current TTM snapshot as of 2026-09-10; refresh_mode=prices-only
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0766,2,2,ok,MEDIAN current TTM snapshot as of 2026-09-10; refresh_mode=prices-only
earnings_growth_yoy,0.2049,5,5,ok,MEDIAN current TTM snapshot as of 2026-09-10; refresh_mode=prices-only
