metric,value,n_companies,n_observations,status,comment
pe,27.3435,7,7,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,5.2227,7,7,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,4.4526,7,7,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,23.7262,4,4,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.030092,7,7,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1365,7,7,ok,MEDIAN current TTM snapshot as of 2025-09-10
gross_margin,0.6744,4,4,ok,MEDIAN current TTM snapshot as of 2025-09-10
revenue_growth_yoy,0.0585,7,7,ok,MEDIAN current TTM snapshot as of 2025-09-10
earnings_growth_yoy,0.1881,7,7,ok,MEDIAN current TTM snapshot as of 2025-09-10
