metric,value,n_companies,n_observations,status,comment
pe,14.3431,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,1.8018,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.5777,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,6.05365,2,2,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.065854,3,3,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1256,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,-0.0467,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10
earnings_growth_yoy,-0.1735,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10
