symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
MU,0000723125,2023,2023-08-31,USD,68.09,2023-08-30,1098034471,2023-09-29,-5833000000,15540000000,-1416000000,-5745000000,7756000000,1559000000,7676000000,44120000000,13052000000,8656000000,74765162738.0,79161162738.0,2011000000,-6117000000,-12.8176,4.8111,1.6946,39.3641,-0.081816,-0.3754,-0.0911,-0.4948,-1.6715,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,negative P/E (loss-making FY)
MU,0000723125,2024,2024-08-29,USD,94.86,2024-08-28,1108742682,2024-09-27,778000000,25111000000,5613000000,1304000000,7780000000,8507000000,8386000000,45131000000,12966000000,7052000000,105175330815.0,111089330815.0,9084000000,121000000,135.1868,4.1884,2.3304,12.2291,0.00115,0.031,0.2235,0.6159,-1.1334,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
MU,0000723125,2025,2025-08-28,USD,117.75,2025-08-27,1122466035,2025-09-26,8539000000,37378000000,14873000000,9770000000,8352000000,17525000000,15857000000,54165000000,14017000000,9642000000,132170375621.0,136545375621.0,18122000000,1668000000,15.4784,3.536,2.4401,7.5348,0.01262,0.2284,0.3979,0.4885,9.9756,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
QCOM,0000804328,2021,2021-09-26,USD,133.88,2021-09-24,1120000000,2021-11-01,9043000000,33566000000,,9789000000,1582000000,10536000000,1888000000,9950000000,13701000000,7116000000,149945600000.0,156530600000.0,11371000000,8648000000,16.5814,4.4672,15.0699,13.7658,0.057674,0.2694,,0.4265,0.7397,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
QCOM,0000804328,2022,2022-09-25,USD,121.19,2022-09-23,1121000000,2022-10-31,12936000000,44200000000,,15860000000,1762000000,9096000000,2262000000,18013000000,13537000000,3099000000,135853990000.0,146291990000.0,17622000000,6834000000,10.502,3.0736,7.542,8.3017,0.050304,0.2927,,0.3168,0.4305,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
QCOM,0000804328,2023,2023-09-24,USD,107.68,2023-09-22,1113000000,2023-10-30,7232000000,35820000000,,7788000000,1809000000,11299000000,1450000000,21581000000,14484000000,8527000000,119847840000.0,125804840000.0,9597000000,9849000000,16.5719,3.3458,5.5534,13.1088,0.082179,0.2019,,-0.1896,-0.4409,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
QCOM,0000804328,2024,2024-09-29,USD,170.13,2024-09-27,1111000000,2024-11-04,10142000000,38962000000,,10071000000,1706000000,12202000000,1041000000,26274000000,13270000000,7849000000,189014430000.0,194435430000.0,11777000000,11161000000,18.6368,4.8513,7.194,16.5098,0.059048,0.2603,,0.0877,0.4024,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
QCOM,0000804328,2025,2025-09-28,USD,169.2,2025-09-26,1071000000,2025-11-03,5541000000,44284000000,,12355000000,1602000000,14012000000,1192000000,21206000000,14811000000,5520000000,181213200000.0,190504200000.0,13957000000,12820000000,32.7041,4.0921,8.5454,13.6494,0.070745,0.1251,,0.1366,-0.4537,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
TXN,0000097476,2021,2021-12-31,USD,189.41,2021-12-30,923547062,2022-01-25,7769000000,18344000000,12376000000,8960000000,,8756000000,2462000000,13333000000,7741000000,4631000000,174929049013.0,178039049013.0,,6294000000,22.5163,9.536,13.12,,0.03598,0.4235,0.6747,0.2685,0.3886,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
TXN,0000097476,2022,2022-12-31,USD,165.22,2022-12-30,906205795,2023-01-24,8749000000,20028000000,13771000000,10140000000,,8720000000,2797000000,14577000000,8735000000,3050000000,149723321450.0,155408321450.0,,5923000000,17.1132,7.4757,10.2712,,0.03956,0.4368,0.6876,0.0918,0.1261,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
TXN,0000097476,2023,2023-12-31,USD,170.46,2023-12-29,909287673,2024-01-23,6510000000,17519000000,11019000000,7331000000,,6420000000,5071000000,16897000000,11223000000,2964000000,154997185832.0,163256185832.0,,1349000000,23.8091,8.8474,9.1731,,0.008703,0.3716,0.629,-0.1253,-0.2559,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
TXN,0000097476,2024,2024-12-31,USD,187.96,2024-12-30,910332971,2025-01-28,4799000000,15641000000,9094000000,5465000000,,6318000000,4820000000,16903000000,13596000000,3200000000,171106194332.0,181502194332.0,,1498000000,35.6546,10.9396,10.1228,,0.008755,0.3068,0.5814,-0.1072,-0.2628,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
TXN,0000097476,2025,2025-12-31,USD,175.42,2025-12-30,907550774,2026-01-27,5001000000,17682000000,10083000000,6023000000,,7153000000,4550000000,16273000000,14048000000,3225000000,159202556775.0,170025556775.0,,2603000000,31.8341,9.0037,9.7832,,0.01635,0.2828,0.5702,0.1305,0.0421,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
BASKET_AVG,,2021,,USD,,,,,,,,,,,,,,,,,,,51.6639,15.6467,17.373,26.1912,0.034237,0.2865,0.5448,0.3598,0.6543,,basket average across semis companies for this FY,aggregate,average over 8 companies with data
BASKET_AVG,,2022,,USD,,,,,,,,,,,,,,,,,,,35.6419,10.063,10.2346,21.2603,0.039429,0.3101,0.5721,0.2754,0.3603,,basket average across semis companies for this FY,aggregate,average over 8 companies with data
BASKET_AVG,,2023,,USD,,,,,,,,,,,,,,,,,,,93.2249,13.616,11.9833,46.9974,0.025271,0.1836,0.4735,-0.0635,-0.3493,,basket average across semis companies for this FY,aggregate,average over 8 companies with data
BASKET_AVG,,2024,,USD,,,,,,,,,,,,,,,,,,,92.271,18.1597,15.7885,24.3535,0.018306,0.2415,0.5328,0.3384,0.6744,,basket average across semis companies for this FY,aggregate,average over 8 companies with data
BASKET_AVG,,2025,,USD,,,,,,,,,,,,,,,,,,,47.4008,13.4749,15.2932,20.9833,0.025295,0.2823,0.5699,0.3765,2.2638,,basket average across semis companies for this FY,aggregate,average over 7 companies with data
BASKET_AVG,,five_year_average,,USD,,,,,,,,,,,,,,,,,,,63.6604,14.2132,14.1004,27.9571,0.02853,0.2602,0.5377,0.2543,0.6811,,"five-year (FY2021-FY2025) basket norm, pooled across all company-FY observations",aggregate,USD-fundamental companies only for price ratios (ASML EUR excluded from price ratios)
