symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
FSLR,0001274494,current,2024-06-30,USD,211.8,2024-08-09,107046913,2024-07-26,1203609000.0,3764233000.0,1723100000.0,1286401000.0,355355000.0,1187273000.0,1411737000.0,7255397000,558900000,1702913000,22672536173.0,21528523173.0,1641756000.0,-224464000.0,18.8371,6.0231,3.1249,13.1131,-0.0099,0.3197,0.4578,0.2588,6.6945,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-08-10,ok,
NXT,0001852131,current,2024-06-28,USD,39.78,2024-08-09,149233237,2024-06-28,407512000.0,2740219000.0,936745000.0,673332000.0,4258000.0,324052000.0,8356000.0,1121387000,,471879000,5936498168.0,5464619168.0,677590000.0,315696000.0,14.5677,2.1664,5.2939,8.0648,0.053179,0.1487,0.3419,0.385,17.8908,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-08-10,ok,
ENPH,0001463101,current,2024-06-30,USD,107.86,2024-08-09,135422159,2024-07-19,129608000.0,1420449000.0,661349000.0,80458000.0,80910000.0,357568000.0,60930000.0,884523000,1298024000,252102000,14606634070.0,15652556070.0,161368000.0,296638000.0,112.6986,10.2831,16.5136,96.9991,0.020308,0.0912,0.4656,-0.4921,-0.7737,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-08-10,ok,
SEDG,0001419612,current,2024-06-30,USD,21.2,2024-08-09,57299404,2024-08-01,-511688000.0,1511153000.0,49236000.0,-588194000.0,60901000.0,-361116000.0,134983000.0,2106189000,,259498000,1214747365.0,955249365.0,-527293000.0,-496099000.0,-2.374,0.8039,0.5768,-1.8116,-0.408397,-0.3386,0.0326,-0.5874,-2.6862,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-08-10,ok,
RUN,0001469367,current,2024-06-30,USD,17.89,2024-08-09,223539691,2024-08-01,-1368327000.0,2061825000.0,,-1856178000.0,85016000.0,-530885000.0,20960000.0,5365745000,11962351000,1042248000,3999125072.0,14919228072.0,-1771162000.0,-551845000.0,-2.9226,1.9396,0.7453,-8.4234,-0.137991,-0.6636,,-0.1484,-16.4322,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-08-10,ok,
CSIQ,0001375877,current,,USD,13.54,2024-08-09,66158741,2023-12-31,,,,,,,,2559243000,3071163000,1938689000,895789353.0,2028263353.0,,,,,,,,,,,,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-08-10,missing,no clean TTM net_income: no quarterly/YTD facts filed<=as_of (0 quarters); no clean TTM revenue: no quarterly/YTD facts filed<=as_of (0 quarters); price-based ratios suppressed: SEC entityType=other (foreign/ADR entity not in US-only price basket)
SHLS,0001831651,current,2024-06-30,USD,5.12,2024-08-09,170252000,2024-06-30,23330000.0,454701000.0,145987000.0,51464000.0,10155000.0,104822000.0,10686000.0,544586000,146750000,3189000,871690240.0,1015251240.0,61619000.0,94136000.0,37.3635,1.9171,1.6006,16.4763,0.107992,0.0513,0.3211,0.1097,-0.8509,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-08-10,ok,
BASKET_AVG,,current,2024-08-10,USD,,,,,,,,,,,,,,,,,,,28.1003,2.053,2.36275,14.7947,0.053179,0.07125,0.3419,-0.01935,-0.8123,Twelve Data latest close,current TTM basket median filed<=2024-08-10,aggregate,median over current company observations with valid values
