metric,value,n_companies,n_observations,status,comment
pe,31.0188,6,6,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,3.8855,6,6,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,4.42715,6,6,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,10.6487,3,3,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.027646,5,5,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.12515,6,6,ok,MEDIAN current TTM snapshot as of 2025-04-10
gross_margin,0.4365,2,2,ok,MEDIAN current TTM snapshot as of 2025-04-10
revenue_growth_yoy,-0.00825,6,6,ok,MEDIAN current TTM snapshot as of 2025-04-10
earnings_growth_yoy,0.17715,6,6,ok,MEDIAN current TTM snapshot as of 2025-04-10
