metric,value,n_companies,n_observations,status,comment
pe,33.2847,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,5.5112,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,4.781,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,17.3399,3,3,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.028526,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1288,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10
gross_margin,0.67875,4,4,ok,MEDIAN current TTM snapshot as of 2025-06-10
revenue_growth_yoy,0.05,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10
earnings_growth_yoy,0.0873,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10
