symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
AAPL,0000320193,current,2025-06-28,USD,226.79,2025-09-10,14840390000,2025-07-18,99280000000.0,408625000000.0,190739000000.0,130214000000.0,11482000000.0,108565000000.0,12381000000.0,65830000000,91800000000,36269000000,3365652048100.0,3421183048100.0,141696000000.0,96184000000.0,33.9006,8.2365,51.1264,24.1445,0.028578,0.243,0.4668,0.0597,-0.0262,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-09-10,ok,
MSFT,0000789019,current,2025-06-30,USD,500.37,2025-09-10,7433166379,2025-07-24,101832000000.0,281724000000.0,193893000000.0,128528000000.0,,136162000000.0,64551000000.0,343479000000,43151000000,30242000000,3719333461060.0,3732242461060.0,,71611000000.0,36.5242,13.202,10.8284,,0.019254,0.3615,0.6882,0.1493,0.1554,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-09-10,ok,
GOOG,0001652044,current,2025-06-30,USD,239.56,2025-09-10,12104000000,2025-06-30,115573000000.0,371399000000.0,,121370000000.0,,133708000000.0,66980000000.0,362916000000,10886000000,21036000000,2899634240000.0,2889484240000.0,,66728000000.0,25.0892,7.8073,7.9898,,0.023013,0.3112,,0.1313,0.3185,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-09-10,ok,
META,0001326801,current,2025-06-30,USD,,,2580000000,2025-06-30,71507000000.0,178804000000.0,,78710000000.0,16729000000.0,102299000000.0,52162000000.0,195070000000,28826000000,12005000000,,,95439000000.0,50137000000.0,,,,,,0.3999,,0.1938,0.3903,missing,SEC EDGAR XBRL companyconcept TTM filed<=2025-09-10,partial,nasdaq error: The read operation timed out
ADBE,0000796343,current,2025-05-30,USD,350.16,2025-09-10,424200000,2025-06-20,6869000000.0,22601000000.0,20171000000.0,8221000000.0,857000000.0,9615000000.0,178000000.0,11448000000,6166000000,4931000000,148537872000.0,149772872000.0,9078000000.0,9437000000.0,21.6244,6.5722,12.975,16.4984,0.063533,0.3039,0.8925,0.1063,0.3524,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-09-10,ok,
CRM,0001108524,current,2025-07-31,USD,242.57,2025-09-10,952000000,2025-08-28,6663000000.0,39502000000.0,30673000000.0,7987000000.0,874000000.0,13169000000.0,672000000.0,61328000000,8436000000,10365000000,230926640000.0,228997640000.0,8861000000.0,12497000000.0,34.6581,5.8459,3.7654,25.8433,0.054117,0.1687,0.7765,0.0833,0.1831,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-09-10,ok,
NOW,0001373715,current,2025-06-30,USD,184.714,2025-09-10,208000000,2025-06-30,1661000000.0,12057000000.0,9467000000.0,1601000000.0,630000000.0,4699000000.0,850000000.0,10932000000,,3124000000,38420512000.0,35296512000.0,2231000000.0,3849000000.0,23.131,3.1866,3.5145,15.8209,0.100181,0.1378,0.7852,0.2112,0.4494,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-09-10,ok,
ACN,0001467373,current,2025-05-31,USD,243.11,2025-09-10,633104104,2025-05-31,7948771000.0,68482536000.0,,10529641000.0,,10949683000.0,705760000.0,30554725000,5035975000,9631607000,153913938723.0,149318306723.0,,10243923000.0,19.3632,2.2475,5.0373,,0.066556,0.1161,,0.0621,0.1431,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-09-10,ok,
IBM,0000051143,current,2025-06-30,USD,256.88,2025-09-10,931519242,2025-06-30,5833000000.0,64040000000.0,36867000000.0,,,13282000000.0,1043000000.0,27509000000,55219000000,11943000000,239288662885.0,282564662885.0,,12239000000.0,41.0233,3.7366,8.6986,,0.051147,0.0911,0.5757,0.0269,-0.3081,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-09-10,ok,
BASKET_AVG,,current,2025-09-10,USD,,,,,,,,,,,,,,,,,,,29.4949,6.20905,8.3442,20.32145,0.052632,0.243,0.73235,0.1063,0.1831,Twelve Data latest close,current TTM basket median filed<=2025-09-10,aggregate,median over current company observations with valid values
