symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
WELL,0000766704,current,2025-09-30,USD,200.84,2026-02-10,686328043,2025-10-24,967823000.0,7658822000.0,,,1971123000.0,2786560000.0,,38756818000,16852362000,6806507000,137842124156.0,147887979156.0,,,142.4249,17.9978,3.5566,,,0.1264,,0.3854,0.0323,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-02-10,ok,
PLD,0001045609,current,2025-09-30,USD,140.48,2026-02-10,928867000,2025-10-24,3270624000.0,8738061000.0,,4152642000.0,2613722000.0,5185649000.0,,52635541000,35302901000,1186022000,130487236160.0,164604115160.0,6766364000.0,,39.8967,14.9332,2.4791,24.3268,,0.3743,,0.1075,0.0454,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-02-10,ok,
EQIX,0001101239,current,2025-09-30,USD,856.74,2026-02-10,98186078,2025-10-28,1070000000.0,9058000000.0,,1529000000.0,2006000000.0,3748000000.0,3862000000.0,14157000000,17328000000,2077000000,84119940466.0,99370940466.0,3535000000.0,-114000000.0,78.6168,9.2868,5.9419,28.1106,-0.001355,0.1181,,0.0536,0.0133,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-02-10,ok,
AMT,0001053507,current,2025-09-30,USD,178.51,2026-02-10,468146623,2025-10-21,3022200000.0,3263700000.0,,4765200000.0,2026600000.0,5235500000.0,1544600000.0,3952700000,34851200000,1950700000,83568853672.0,116469353672.0,6791800000.0,3690900000.0,27.6517,25.6056,21.1422,17.1485,0.044166,0.926,,0.0822,1.8431,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-02-10,ok,
O,0000726728,current,2025-09-30,USD,63.9,2026-02-10,919905765,2025-10-30,962117000.0,5601734000.0,,,2495436000.0,3763283000.0,,39050597000,,417173000,58781978384.0,58364805384.0,,,61.0965,10.4935,1.5053,,,0.1718,,0.1188,0.0939,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-02-10,ok,
DLR,0001297996,current,2025-09-30,USD,172.53,2026-02-10,343501552,2025-10-29,1399511000.0,5913883000.0,,690190000.0,1856533000.0,2462658000.0,,23025030000,,3299703000,59264322767.0,55964619767.0,2546723000.0,,42.3465,10.0212,2.5739,21.9751,,0.2366,,0.0775,2.1718,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-02-10,ok,
VICI,0001705696,current,2025-09-30,USD,29.25,2026-02-10,1068811371,2025-10-29,2807267000.0,3969078000.0,,,,2462144000.0,,27673589000,16762660000,507503000,31262732602.0,47517889602.0,,,11.1364,7.8766,1.1297,,,0.7073,,0.0431,-0.0092,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-02-10,ok,
BASKET_AVG,,current,2026-02-10,USD,,,,,,,,,,,,,,,,,,,42.3465,10.4935,2.5739,23.15095,0.044166,0.2366,,0.0822,0.0454,Twelve Data latest close,current TTM basket median filed<=2026-02-10,aggregate,median over current company observations with valid values
