symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
FCX,0000831259,current,2024-06-30,USD,49.54,2024-10-10,1436856316,2024-07-31,4413000000.0,24269000000.0,,6897000000.0,2226000000.0,6408000000.0,4910000000.0,17404000000,9426000000,5273000000,71181861895.0,75334861895.0,9123000000.0,1498000000.0,16.13,2.933,4.09,8.2577,0.021045,0.1818,,0.1142,0.3304,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-10-10,ok,
SCCO,0001001838,current,2024-06-30,USD,116.38,2024-10-10,781159261,2024-07-30,2761800000.0,10519300000.0,,4734900000.0,839300000.0,3212600000.0,1063700000.0,8492500000,6256500000,1875300000,90911314795.0,95292514795.0,5574200000.0,2148900000.0,32.9174,8.6423,10.7049,17.0953,0.023637,0.2625,,0.0444,-0.0106,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-10-10,ok,
ALB,0000915913,current,2024-06-30,USD,102.96,2024-10-10,117533235,2024-07-24,-500897000.0,7457882000.0,-620758000.0,-1661997000.0,511618000.0,991480000.0,2256922000.0,11222559000,3522717000,1830227000,12101221876.0,13793711876.0,-1150379000.0,-1265442000.0,-24.1591,1.6226,1.0783,-11.9906,-0.104571,-0.0672,-0.0832,-0.2282,-1.1278,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-10-10,ok,
NEM,0001164727,current,2024-06-30,USD,53.4,2024-10-10,1147429288,2024-07-18,-1977000000.0,14875000000.0,,,2417000000.0,3823000000.0,3174000000.0,29379000000,8692000000,2602000000,61272723979.0,67362723979.0,,649000000.0,-30.9928,4.1192,2.0856,,0.010592,-0.1329,,0.3286,1.6082,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2024-10-10,ok,
BASKET_AVG,,current,2024-10-10,USD,,,,,,,,,,,,,,,,,,,24.5237,3.5261,3.0878,12.6765,0.021045,0.0573,-0.0832,0.0793,0.1599,Twelve Data latest close,current TTM basket median filed<=2024-10-10,aggregate,median over current company observations with valid values
