symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
ABT,0000001800,current,2025-03-31,USD,134.13,2025-06-10,1739836465,2025-03-31,13502000000.0,42344000000.0,,7132000000.0,,8950000000.0,2293000000.0,48811000000,14125000000,6532000000,233364265050.0,240957265050.0,,6657000000.0,17.2837,5.5112,4.781,,0.028526,0.3189,,0.05,1.3982,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-06-10,ok,
ISRG,0001035267,current,2025-03-31,USD,529.6,2025-06-10,358418255,2025-04-15,2476100000.0,8714900000.0,5846500000.0,2457600000.0,,2731200000.0,985900000.0,17106400000,,2573800000,189818307848.0,187244507848.0,,1745300000.0,76.6602,21.7809,11.0963,,0.009195,0.2841,0.6709,0.1908,0.2458,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-06-10,ok,
SYK,0000310764,current,2025-03-31,USD,385.05,2025-06-10,382164865,2025-03-31,2859000000.0,23218000000.0,14851000000.0,3554000000.0,,4288000000.0,711000000.0,20930000000,16781000000,2320000000,147152581268.0,161613581268.0,,3577000000.0,51.4699,6.3379,7.0307,,0.024308,0.1231,0.6396,0.1076,-0.1494,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-06-10,ok,
MDT,0001613103,current,2025-01-24,USD,87.96,2025-06-10,1282543505,2025-02-19,4275000000.0,33199000000.0,,5572000000.0,2675000000.0,7293000000.0,1826000000.0,49387000000,23985000000,1240000000,112812526700.0,135557526700.0,8247000000.0,5467000000.0,26.3889,3.3981,2.2843,16.4372,0.048461,0.1288,,0.0272,0.0157,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-06-10,ok,
BSX,0000885725,current,2025-03-31,USD,99.34,2025-06-10,1479446345,2025-04-29,2024000000.0,17553000000.0,12052000000.0,2849000000.0,1290000000.0,3812000000.0,798000000.0,22212000000,10532000000,725000000,146968199912.0,156775199912.0,4139000000.0,3014000000.0,72.6127,8.3728,6.6166,37.8776,0.020508,0.1153,0.6866,0.1935,0.1429,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-06-10,ok,
TMO,0000097745,current,2025-03-29,USD,414.54,2025-06-10,377493912,2025-03-29,6517000000.0,42898000000.0,,7390000000.0,,8139000000.0,1415000000.0,49390000000,31370000000,4134000000,156486326280.0,183722326280.0,,6724000000.0,24.012,3.6479,3.1684,,0.042969,0.1519,,0.0096,0.0873,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-06-10,ok,
ALGN,0001097149,current,2025-03-31,USD,188.07,2025-06-10,72484841,2025-05-01,409564000.0,3980843000.0,2781451000.0,584593000.0,151236000.0,762243000.0,131500000.0,3794243000,,873012000,13632224047.0,12759212047.0,735829000.0,630743000.0,33.2847,3.4245,3.5929,17.3399,0.046269,0.1029,0.6987,0.0164,-0.114,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2025-06-10,ok,
BASKET_AVG,,current,2025-06-10,USD,,,,,,,,,,,,,,,,,,,33.2847,5.5112,4.781,17.3399,0.028526,0.1288,0.67875,0.05,0.0873,Twelve Data latest close,current TTM basket median filed<=2025-06-10,aggregate,median over current company observations with valid values
