metric,value,n_companies,n_observations,status,comment
pe,14.1971,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,2.71185,2,2,ok,MEDIAN current TTM snapshot as of 2026-02-28; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.0411,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,,0,0,missing,no valid current observations across the basket; excluded from price metrics: none
fcf_yield,,0,0,missing,no valid current observations across the basket; excluded from price metrics: none
net_margin,0.21885,2,2,ok,MEDIAN current TTM snapshot as of 2026-02-28
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0621,2,2,ok,MEDIAN current TTM snapshot as of 2026-02-28
earnings_growth_yoy,0.1311,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28
