metric,value,n_companies,n_observations,status,comment
pe,22.2943,5,5,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,2.3661,5,5,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.4791,5,5,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,6.6401,1,1,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.043015,3,3,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.0926,5,5,ok,MEDIAN current TTM snapshot as of 2026-04-30
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,-0.045,5,5,ok,MEDIAN current TTM snapshot as of 2026-04-30
earnings_growth_yoy,-0.2222,5,5,ok,MEDIAN current TTM snapshot as of 2026-04-30
