metric,value,n_companies,n_observations,status,comment
pe,25.0256,6,6,ok,MEDIAN current TTM snapshot as of 2025-07-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,2.43615,6,6,ok,MEDIAN current TTM snapshot as of 2025-07-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,7.82875,4,4,ok,MEDIAN current TTM snapshot as of 2025-07-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,16.8082,5,5,ok,MEDIAN current TTM snapshot as of 2025-07-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.044323,6,6,ok,MEDIAN current TTM snapshot as of 2025-07-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.09785,6,6,ok,MEDIAN current TTM snapshot as of 2025-07-10
gross_margin,0.38595,4,4,ok,MEDIAN current TTM snapshot as of 2025-07-10
revenue_growth_yoy,0.0355,6,6,ok,MEDIAN current TTM snapshot as of 2025-07-10
earnings_growth_yoy,-0.033,6,6,ok,MEDIAN current TTM snapshot as of 2025-07-10
