metric,value,n_companies,n_observations,status,comment
pe,17.6895,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,2.9841,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,6.0742,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,21.6794,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.048343,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.0628,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0309,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28
earnings_growth_yoy,0.02,5,5,ok,MEDIAN current TTM snapshot as of 2026-02-28
