metric,value,n_companies,n_observations,status,comment
pe,25.4506,5,5,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,4.0304,5,5,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,5.0075,5,5,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,,0,0,missing,no valid current observations across the basket; excluded from price metrics: none
fcf_yield,0.069183,4,4,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1584,5,5,ok,MEDIAN current TTM snapshot as of 2025-04-10
gross_margin,0.70765,2,2,ok,MEDIAN current TTM snapshot as of 2025-04-10
revenue_growth_yoy,0.0674,5,5,ok,MEDIAN current TTM snapshot as of 2025-04-10
earnings_growth_yoy,1.0208,5,5,ok,MEDIAN current TTM snapshot as of 2025-04-10
