metric,value,n_companies,n_observations,status,comment
pe,11.5047,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,1.4659,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,1.6943,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,6.7858,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.090892,6,6,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.128,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0292,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30
earnings_growth_yoy,0.1998,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30
