symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
UPS,0001090727,current,2026-03-31,USD,106.69,2026-05-29,850000000,2026-03-31,5249000000.0,88317000000.0,,7468000000.0,2879000000.0,8356000000.0,3840000000.0,15763000000,23749000000,5802000000,90686500000.0,108633500000.0,10347000000.0,4516000000.0,17.2769,1.0268,5.7531,10.499,0.049798,0.0594,,-0.0285,-0.1037,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-30,ok,
FDX,0001048911,current,2026-02-28,USD,325.01,2026-05-29,238606756,2026-03-17,4484000000.0,91933000000.0,,5705000000.0,4329000000.0,8179000000.0,3808000000.0,29804000000,22831000000,8008000000,77549581768.0,92372581768.0,10034000000.0,4371000000.0,17.2947,0.8435,2.602,9.206,0.056364,0.0488,,0.0469,0.1445,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-30,ok,
UBER,0001543151,current,2026-03-31,USD,70.4,2026-05-29,2035599013,2026-05-01,8540000000.0,53687000000.0,,6260000000.0,732000000.0,10126000000.0,327000000.0,24751000000,10600000000,5558000000,143306170515.0,148348170515.0,6992000000.0,9799000000.0,16.7806,2.6693,5.7899,21.2168,0.068378,0.1591,,0.1831,-0.3049,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-30,ok,
DASH,0001792789,current,2026-03-31,USD,159.29,2026-05-29,442326000,2026-03-31,926000000.0,14721000000.0,,719000000.0,864000000.0,2390000000.0,240000000.0,10198000000,,4575000000,70458108540.0,65883108540.0,1583000000.0,2150000000.0,76.0887,4.7862,6.909,41.6191,0.030515,0.0629,,0.3096,1.7316,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-30,ok,
XPO,0001166003,current,2026-03-31,USD,214.25,2026-05-29,117409981,2026-04-24,348000000.0,8298000000.0,,679000000.0,475000000.0,1027000000.0,569000000.0,1851000000,,237000000,25155088429.0,24918088429.0,1154000000.0,458000000.0,72.2847,3.0315,13.59,21.5928,0.018207,0.0419,,0.0362,-0.1054,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-30,ok,
BASKET_AVG,,current,2026-05-30,USD,,,,,,,,,,,,,,,,,,,17.2947,2.6693,5.7899,21.2168,0.049798,0.0594,,0.0469,-0.1037,Twelve Data latest close,current TTM basket median filed<=2026-05-30,aggregate,median over current company observations with valid values
