metric,value,n_companies,n_observations,status,comment
pe,21.322,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,2.0155,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.2999,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,6.0129,1,1,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.044636,3,3,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.0945,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,-0.045,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10
earnings_growth_yoy,-0.2222,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10
