metric,value,n_companies,n_observations,status,comment
pe,29.1592,9,9,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,6.8461,9,9,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,7.3401,9,9,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,25.5005,5,5,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.036533,9,9,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.2486,9,9,ok,MEDIAN current TTM snapshot as of 2024-08-10
gross_margin,0.7288,6,6,ok,MEDIAN current TTM snapshot as of 2024-08-10
revenue_growth_yoy,0.1104,9,9,ok,MEDIAN current TTM snapshot as of 2024-08-10
earnings_growth_yoy,0.218,9,9,ok,MEDIAN current TTM snapshot as of 2024-08-10
