metric,value,n_companies,n_observations,status,comment
pe,12.09415,6,6,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,1.4221,6,6,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.5646,6,6,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,16.14615,2,2,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.103418,4,4,ok,MEDIAN current TTM snapshot as of 2026-04-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1426,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.082,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30
earnings_growth_yoy,-0.0287,7,7,ok,MEDIAN current TTM snapshot as of 2026-04-30
