metric,value,n_companies,n_observations,status,comment
pe,27.06615,6,6,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,2.43865,6,6,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,7.85955,4,4,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,18.2171,5,5,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.033093,6,6,ok,MEDIAN current TTM snapshot as of 2025-09-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.097,6,6,ok,MEDIAN current TTM snapshot as of 2025-09-10
gross_margin,0.38095,4,4,ok,MEDIAN current TTM snapshot as of 2025-09-10
revenue_growth_yoy,0.0485,6,6,ok,MEDIAN current TTM snapshot as of 2025-09-10
earnings_growth_yoy,0.00025,6,6,ok,MEDIAN current TTM snapshot as of 2025-09-10
