symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
FCX,0000831259,current,2026-03-31,USD,61.65,2026-05-08,1437559865,2026-04-30,2798000000.0,25866000000.0,,7352000000.0,2292000000.0,6047000000.0,4295000000.0,19505000000,9414000000,3737000000,88625565677.0,94302565677.0,9644000000.0,1752000000.0,31.6746,3.4263,4.5437,9.7784,0.019769,0.1082,,0.0544,0.8408,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-10,ok,
SCCO,0001001838,current,2026-03-31,USD,185.29,2026-05-08,826065041,2026-04-29,4967700000.0,14549500000.0,,7946600000.0,870400000.0,5725200000.0,1449400000.0,11787600000,6750700000,4915400000,153061591447.0,154896891447.0,8817000000.0,4275800000.0,30.8114,10.5201,12.985,17.568,0.027935,0.3414,,0.217,0.3849,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-10,ok,
NEM,0001164727,current,2026-03-31,USD,116.51,2026-05-08,1067552764,2026-04-16,8456000000.0,24966000000.0,,,2560000000.0,12088000000.0,2850000000.0,34926000000,5079000000,8775000000,124380572534.0,120684572534.0,,9238000000.0,14.7092,4.982,3.5613,,0.074272,0.3387,,0.2693,0.6682,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-10,ok,
GOLD,0001591588,current,2025-12-31,USD,45.39,2026-05-08,25296992,2026-01-30,12443000.0,9350039000.0,288973000.0,,28793000.0,322600000.0,12342000.0,653810000,,152050000,1148230467.0,996180467.0,,310258000.0,,,,,,0.0013,0.0309,-0.1173,-0.7557,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-10,partial,price-based ratios suppressed: ADR/foreign-share ratio not normalized
VALE,0000917851,current,2025-06-30,USD,16.63,2026-05-08,3256724482,2012-12-31,12035000000.0,39554000000.0,15230000000.0,13042000000.0,,,,33509000000,,7372000000,54159328136.0,46787328136.0,,,,,,,,0.3043,0.385,,0.2055,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-05-10,partial,price-based ratios suppressed: SEC entityType=other (foreign/ADR entity not in US-only price basket)
BASKET_AVG,,current,2026-05-10,USD,,,,,,,,,,,,,,,,,,,30.8114,4.982,4.5437,13.6732,0.027935,0.3043,0.20795,0.1357,0.3849,Twelve Data latest close,current TTM basket median filed<=2026-05-10,aggregate,median over current company observations with valid values
