metric,value,n_companies,n_observations,status,comment
pe,17.1453,3,3,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
ps,3.0726,3,3,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
pb,2.5626,3,3,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
ev_ebitda,8.0745,2,2,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
fcf_yield,0.052094,3,3,ok,MEDIAN current TTM snapshot as of 2025-04-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
net_margin,0.1792,5,5,ok,MEDIAN current TTM snapshot as of 2025-04-10
gross_margin,0.25435,2,2,ok,MEDIAN current TTM snapshot as of 2025-04-10
revenue_growth_yoy,0.132,4,4,ok,MEDIAN current TTM snapshot as of 2025-04-10
earnings_growth_yoy,0.1728,5,5,ok,MEDIAN current TTM snapshot as of 2025-04-10
