symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
UPS,0001090727,current,2026-06-30,USD,100.28,2026-09-11,851000000,2026-06-30,4570000000.0,89930000000.0,,6576000000.0,2923000000.0,8867000000.0,3410000000.0,15067000000,23850000000,4653000000,85338280000.0,104535280000.0,9499000000.0,5457000000.0,18.6736,0.9489,5.6639,11.0049,0.063946,0.0508,,-0.0042,-0.2024,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-09-12,ok,
FDX,0001048911,current,2026-05-31,USD,311.99,2026-09-11,236581188,2026-07-16,4433000000.0,94720000000.0,,5463000000.0,4369000000.0,8925000000.0,3809000000.0,31647000000,23455000000,13311000000,73810964844.0,83954964844.0,9832000000.0,5116000000.0,16.6503,0.7793,2.3323,8.539,0.069312,0.0468,,0.0773,0.0833,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-09-12,ok,
UBER,0001543151,current,2026-06-30,USD,71.67,2026-09-11,2042560121,2026-07-31,9579000000.0,55227000000.0,,6700000000.0,745000000.0,10424000000.0,308000000.0,27316000000,12723000000,4870000000,146390283872.0,154243283872.0,7445000000.0,10116000000.0,15.2824,2.6507,5.3591,20.7177,0.069103,0.1734,,0.1668,-0.2413,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-09-12,ok,
DASH,0001792789,current,2026-06-30,USD,201.95,2026-09-11,440833000,2026-06-30,841000000.0,15891000000.0,,712000000.0,1000000000.0,2830000000.0,235000000.0,9921000000,,4424000000,89026224350.0,84602224350.0,1712000000.0,2595000000.0,105.8576,5.6023,8.9735,49.4172,0.029149,0.0529,,0.3359,0.0768,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-09-12,ok,
XPO,0001166003,current,2026-06-30,USD,182.18,2026-09-11,117086465,2026-07-24,404000000.0,8573000000.0,,752000000.0,478000000.0,1088000000.0,500000000.0,1962000000,,298000000,21330812194.0,21032812194.0,1230000000.0,588000000.0,52.799,2.4881,10.872,17.0998,0.027566,0.0471,,0.0704,0.171,Nasdaq historical API close,SEC EDGAR XBRL companyconcept TTM filed<=2026-09-12,ok,
BASKET_AVG,,current,2026-09-12,USD,,,,,,,,,,,,,,,,,,,18.6736,2.4881,5.6639,17.0998,0.063946,0.0508,,0.0773,0.0768,current EOD close,current TTM basket median; refresh_mode=full,aggregate,median over current company observations; refresh_mode=full
