date,sector,coefficient,metric,metric_coefficient,metric_weight,source,comment
2026-07-10,Consumer Discretionary,0.6807,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_consumer_discretionary_current_20260710_summary.csv; norm fyn_consumer_discretionary_norm_summary.csv,status=ok; pe: 0.7399 x 33.3% | ev_ebitda: 0.7132 x 27.8% | ps: 0.4863 x 22.2% | fcf_yield: 0.7677 x 16.7%
2026-08-10,Consumer Discretionary,0.6628,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_consumer_discretionary_current_20260810_summary.csv; norm fyn_consumer_discretionary_norm_summary.csv,status=ok; pe: 0.6642 x 33.3% | ev_ebitda: 0.7270 x 27.8% | ps: 0.4892 x 22.2% | fcf_yield: 0.7844 x 16.7%
2026-09-10,Consumer Discretionary,0.5755,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_consumer_discretionary_current_20260910_summary.csv; norm fyn_consumer_discretionary_norm_summary.csv,status=ok; pe: 0.5920 x 33.3% | ev_ebitda: 0.6330 x 27.8% | ps: 0.4240 x 22.2% | fcf_yield: 0.6485 x 16.7%
2025-10-10,Delivery & Logistics,1.0807,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20251010_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.0029 x 40.0% | pe: 1.0149 x 33.3% | ps: 1.2797 x 26.7%
2025-11-10,Delivery & Logistics,1.1086,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20251110_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.0747 x 40.0% | pe: 0.9447 x 33.3% | ps: 1.3645 x 26.7%
2025-12-10,Delivery & Logistics,1.1944,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20251210_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.1615 x 40.0% | pe: 1.0115 x 33.3% | ps: 1.4724 x 26.7%
2026-01-10,Delivery & Logistics,1.2016,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260110_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.1324 x 40.0% | pe: 1.0970 x 33.3% | ps: 1.4362 x 26.7%
2026-02-10,Delivery & Logistics,1.5343,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260210_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.5426 x 40.0% | pe: 1.2050 x 33.3% | ps: 1.9333 x 26.7%
2026-03-10,Delivery & Logistics,1.4393,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260310_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.5003 x 40.0% | pe: 1.0128 x 33.3% | ps: 1.8810 x 26.7%
2026-04-10,Delivery & Logistics,1.5013,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260410_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.6414 x 40.0% | pe: 1.0337 x 33.3% | ps: 1.8758 x 26.7%
2026-05-10,Delivery & Logistics,1.5247,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260510_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.5429 x 40.0% | pe: 1.1832 x 33.3% | ps: 1.9244 x 26.7%
2026-06-20,Delivery & Logistics,1.4698,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260620_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.5048 x 40.0% | pe: 1.1420 x 33.3% | ps: 1.8272 x 26.7%
2026-07-10,Delivery & Logistics,1.5338,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260710_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.5686 x 40.0% | pe: 1.1982 x 33.3% | ps: 1.9012 x 26.7%
2026-08-10,Delivery & Logistics,1.4833,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260810_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.4111 x 40.0% | pe: 1.2829 x 33.3% | ps: 1.8419 x 26.7%
2026-09-10,Delivery & Logistics,1.3677,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260910_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.2818 x 40.0% | pe: 1.2247 x 33.3% | ps: 1.6752 x 26.7%
2025-10-10,Drugs,0.9494,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20251010_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.8742 x 50.0% | ps: 1.0734 x 16.7% | fcf_yield: 1.0000 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2025-11-10,Drugs,0.9023,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20251110_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.7794 x 50.0% | ps: 1.0433 x 16.7% | fcf_yield: 1.0162 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2025-12-10,Drugs,0.9835,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20251210_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.8544 x 50.0% | ps: 1.1437 x 16.7% | fcf_yield: 1.0970 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-01-10,Drugs,0.9962,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260110_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.8455 x 50.0% | ps: 1.1318 x 16.7% | fcf_yield: 1.1545 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-02-10,Drugs,1.1109,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260210_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.9860 x 50.0% | ps: 1.3199 x 16.7% | fcf_yield: 1.1937 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-03-10,Drugs,1.1265,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260310_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.9450 x 50.0% | ps: 1.3206 x 16.7% | fcf_yield: 1.3016 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-04-10,Drugs,1.0961,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260410_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.9247 x 50.0% | ps: 1.2733 x 16.7% | fcf_yield: 1.2645 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-05-10,Drugs,1.2108,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260510_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.3279 x 50.0% | ps: 1.1710 x 16.7% | fcf_yield: 1.0551 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-06-20,Drugs,1.249,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260620_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.3576 x 50.0% | ps: 1.2084 x 16.7% | fcf_yield: 1.1066 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-07-10,Drugs,1.3744,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260710_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.4729 x 50.0% | ps: 1.3597 x 16.7% | fcf_yield: 1.2340 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-08-10,Drugs,1.5776,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260810_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.8725 x 50.0% | ps: 1.3646 x 16.7% | fcf_yield: 1.2416 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-09-10,Drugs,1.5272,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260910_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.7070 x 50.0% | ps: 1.3882 x 16.7% | fcf_yield: 1.3271 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2025-10-10,Energy,1.1097,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20251010_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.6679 x 33.3% | fcf_yield: 1.7389 x 33.3% | pe: 1.1347 x 16.7% | pb: 0.7099 x 16.7%
2025-11-10,Energy,1.3298,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20251110_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.6811 x 33.3% | fcf_yield: 2.2112 x 33.3% | pe: 1.4404 x 16.7% | pb: 0.7540 x 16.7%
2025-12-10,Energy,1.3421,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20251210_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.7142 x 33.3% | fcf_yield: 2.1509 x 33.3% | pe: 1.5583 x 16.7% | pb: 0.7640 x 16.7%
2026-01-10,Energy,1.3931,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20260110_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.6699 x 33.3% | fcf_yield: 2.3030 x 33.3% | pe: 1.6705 x 16.7% | pb: 0.7423 x 16.7%
2026-02-10,Energy,1.5774,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20260210_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.7228 x 33.3% | fcf_yield: 2.5892 x 33.3% | pe: 2.0322 x 16.7% | pb: 0.8080 x 16.7%
2026-03-10,Energy,1.5862,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20260310_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.8514 x 33.3% | fcf_yield: 2.4380 x 33.3% | pe: 2.0302 x 16.7% | pb: 0.9082 x 16.7%
2026-04-10,Energy,1.6365,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20260410_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.9096 x 33.3% | fcf_yield: 2.4676 x 33.3% | pe: 2.0978 x 16.7% | pb: 0.9671 x 16.7%
2026-05-10,Energy,1.7377,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20260510_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.7872 x 33.3% | fcf_yield: 2.8563 x 33.3% | pe: 2.2540 x 16.7% | pb: 0.8849 x 16.7%
2026-06-20,Energy,1.6627,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20260620_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.7869 x 33.3% | fcf_yield: 2.7307 x 33.3% | pe: 2.0564 x 16.7% | pb: 0.8845 x 16.7%
2026-07-10,Energy,1.6852,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20260710_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.8133 x 33.3% | fcf_yield: 2.7742 x 33.3% | pe: 2.0423 x 16.7% | pb: 0.8936 x 16.7%
2026-08-10,Energy,1.2218,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20260810_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.7176 x 33.3% | fcf_yield: 1.6613 x 33.3% | pe: 1.6484 x 16.7% | pb: 0.9245 x 16.7%
