metric,value,n_companies,n_observations,status,comment
pe,12.8885,5,5,ok,MEDIAN current TTM snapshot as of 2024-12-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,1.6034,5,5,ok,MEDIAN current TTM snapshot as of 2024-12-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.3618,5,5,ok,MEDIAN current TTM snapshot as of 2024-12-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,5.61695,2,2,ok,MEDIAN current TTM snapshot as of 2024-12-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.066491,3,3,ok,MEDIAN current TTM snapshot as of 2024-12-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1244,5,5,ok,MEDIAN current TTM snapshot as of 2024-12-10
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,-0.0032,5,5,ok,MEDIAN current TTM snapshot as of 2024-12-10
earnings_growth_yoy,-0.1119,5,5,ok,MEDIAN current TTM snapshot as of 2024-12-10
