metric,value,n_companies,n_observations,status,comment
pe,13.5588,5,5,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,1.88195,6,6,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.5459,6,6,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,8.5298,1,1,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.095653,4,4,ok,MEDIAN current TTM snapshot as of 2025-06-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.111,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0806,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10
earnings_growth_yoy,0.0996,7,7,ok,MEDIAN current TTM snapshot as of 2025-06-10
