symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
GS,0000886982,2021,2021-12-31,USD,,,337922970,2022-02-11,21635000000,,,,2015000000,6298000000,4667000000,109926000000,301047000000,261036000000,,,,1631000000,,,,,,,,,1.2872,missing,SEC EDGAR XBRL companyconcept (latest restated annual),missing,twelvedata error: HTTP Error 429: Too Many Requests; no annual revenue
GS,0000886982,2022,2022-12-31,USD,343.38,2022-12-30,335423289,2023-02-10,11261000000,,,,2455000000,8708000000,3748000000,117189000000,308099000000,241825000000,115177648977.0,181451648977.0,,4960000000,10.228,,0.9828,,0.043064,,,,-0.4795,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,no annual revenue
GS,0000886982,2023,2023-12-31,USD,385.77,2023-12-29,325562747,2024-02-09,8516000000,,,,4856000000,-12587000000,2316000000,116905000000,317822000000,241577000000,125592337655.0,201837337655.0,,-14903000000,14.7478,,1.0743,,-0.118662,,,,-0.2438,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,no annual revenue
GS,0000886982,2024,2024-12-31,USD,573.55,2024-12-30,312039033,2025-02-07,14276000000,,,,2392000000,-13212000000,2091000000,121996000000,312343000000,182092000000,178969984257.0,309220984257.0,,-15303000000,12.5364,,1.467,,-0.085506,,,,0.6764,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,no annual revenue
GS,0000886982,2025,2025-12-31,USD,,,296752922,2026-02-06,17176000000,,,,2182000000,-45154000000,2064000000,124972000000,355959000000,164259000000,,,,-47218000000,,,,,,,,,0.2031,missing,SEC EDGAR XBRL companyconcept (latest restated annual),missing,twelvedata error: HTTP Error 429: Too Many Requests; no annual revenue
MS,0000895421,2021,2021-12-31,USD,,,1781299489,2022-01-31,15034000000,,,,4216000000,33971000000,,106598000000,227363000000,127725000000,,,,,,,,,,,,,0.3672,missing,SEC EDGAR XBRL companyconcept (latest restated annual),missing,twelvedata error: HTTP Error 429: Too Many Requests; no annual revenue
MS,0000895421,2022,2022-12-31,USD,85.02,2022-12-30,1681940155,2023-01-31,11029000000,,,,3998000000,-6397000000,,101231000000,233867000000,128127000000,142998546932.0,248738546932.0,,,12.9657,,1.4126,,,,,,-0.2664,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,no annual revenue
MS,0000895421,2023,2023-12-31,USD,93.25,2023-12-29,1635268297,2024-01-31,9087000000,,,,4256000000,-33536000000,,99982000000,260544000000,89232000000,152488768695.0,323800768695.0,,,16.781,,1.5252,,,,,,-0.1761,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,no annual revenue
MS,0000895421,2024,2024-12-31,USD,125.75,2024-12-30,1612855585,2025-01-31,13390000000,,,,5161000000,1362000000,,104511000000,284307000000,105386000000,202816589814.0,381737589814.0,,,15.1469,,1.9406,,,,,,0.4735,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,no annual revenue
MS,0000895421,2025,2025-12-31,USD,,,1587860206,2026-01-31,16861000000,,,,4658000000,-17889000000,,111632000000,341681000000,111695000000,,,,,,,,,,,,,0.2592,missing,SEC EDGAR XBRL companyconcept (latest restated annual),missing,twelvedata error: HTTP Error 429: Too Many Requests; no annual revenue
BASKET_AVG,,2021,,USD,,,,,,,,,,,,,,,,,,,8.793,3.1815,1.1707,,0.358973,0.3537,,0.0027,0.8173,,basket average across semis companies for this FY,aggregate,average over 3 companies with data
BASKET_AVG,,2022,,USD,,,,,,,,,,,,,,,,,,,9.843,2.3419,1.0303,,0.132078,0.2599,,0.0571,-0.2857,,basket average across semis companies for this FY,aggregate,average over 5 companies with data
BASKET_AVG,,2023,,USD,,,,,,,,,,,,,,,,,,,12.4277,2.3126,1.0968,,,0.2293,,0.1157,-0.1054,,basket average across semis companies for this FY,aggregate,average over 5 companies with data
BASKET_AVG,,2024,,USD,,,,,,,,,,,,,,,,,,,13.8417,,1.7038,,,0.2471,,0.0623,0.3458,,basket average across semis companies for this FY,aggregate,average over 5 companies with data
BASKET_AVG,,2025,,USD,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.0506,0.1392,,basket average across semis companies for this FY,aggregate,average over 3 companies with data
BASKET_AVG,,five_year_average,,USD,,,,,,,,,,,,,,,,,,,11.0277,2.612,1.1703,,0.207709,0.268,,0.0577,0.1162,,"five-year (FY2021-FY2025) basket norm, pooled across all company-FY observations",aggregate,USD-fundamental companies only for price ratios (ASML EUR excluded from price ratios)
