metric,value,n_companies,n_observations,status,comment
pe,24.5237,2,2,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,3.5261,4,4,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,3.0878,4,4,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,12.6765,2,2,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.021045,3,3,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.0573,4,4,ok,MEDIAN current TTM snapshot as of 2024-10-10
gross_margin,-0.0832,1,1,ok,MEDIAN current TTM snapshot as of 2024-10-10
revenue_growth_yoy,0.0793,4,4,ok,MEDIAN current TTM snapshot as of 2024-10-10
earnings_growth_yoy,0.1599,4,4,ok,MEDIAN current TTM snapshot as of 2024-10-10
