metric,value,n_companies,n_observations,status,comment
pe,18.4373,2,2,ok,MEDIAN current TTM snapshot as of 2025-02-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
ps,3.1137,3,3,ok,MEDIAN current TTM snapshot as of 2025-02-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
pb,3.1493,3,3,ok,MEDIAN current TTM snapshot as of 2025-02-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
ev_ebitda,9.8122,2,2,ok,MEDIAN current TTM snapshot as of 2025-02-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
fcf_yield,0.033515,3,3,ok,MEDIAN current TTM snapshot as of 2025-02-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: GOLD
net_margin,0.1868,5,5,ok,MEDIAN current TTM snapshot as of 2025-02-10
gross_margin,0.25435,2,2,ok,MEDIAN current TTM snapshot as of 2025-02-10
revenue_growth_yoy,0.09115,4,4,ok,MEDIAN current TTM snapshot as of 2025-02-10
earnings_growth_yoy,0.2591,5,5,ok,MEDIAN current TTM snapshot as of 2025-02-10
