metric,value,n_companies,n_observations,status,comment
pe,10.6586,7,7,ok,MEDIAN current TTM snapshot as of 2026-06-06; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,1.3615,7,7,ok,MEDIAN current TTM snapshot as of 2026-06-06; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,1.5928,7,7,ok,MEDIAN current TTM snapshot as of 2026-06-06; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,6.751,7,7,ok,MEDIAN current TTM snapshot as of 2026-06-06; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.102208,6,6,ok,MEDIAN current TTM snapshot as of 2026-06-06; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1277,7,7,ok,MEDIAN current TTM snapshot as of 2026-06-06
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0292,7,7,ok,MEDIAN current TTM snapshot as of 2026-06-06
earnings_growth_yoy,0.1998,7,7,ok,MEDIAN current TTM snapshot as of 2026-06-06
