metric,value,n_companies,n_observations,status,comment
pe,42.2434,4,4,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,4.463,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,6.3629,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,,0,0,missing,no valid current observations across the basket; excluded from price metrics: none
fcf_yield,0.049601,4,4,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1886,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10
gross_margin,0.70245,2,2,ok,MEDIAN current TTM snapshot as of 2024-10-10
revenue_growth_yoy,0.0513,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10
earnings_growth_yoy,0.13,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10
