symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
LOW,0000060667,2024,2024-02-02,USD,,,572184243,2024-03-21,7726000000,86377000000,28844000000,11557000000,1923000000,8140000000,1964000000,-15050000000,35384000000,921000000,,,13480000000,6176000000,,,,,,0.0894,0.3339,-0.1101,0.2002,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
LOW,0000060667,2025,2025-01-31,USD,,,559706540,2025-03-20,6957000000,83674000000,27877000000,10466000000,1972000000,9625000000,1927000000,-14231000000,32901000000,1761000000,,,12438000000,7698000000,,,,,,0.0831,0.3332,-0.0313,-0.0995,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
NKE,0000320187,2021,2021-05-31,USD,136.46,2021-05-28,1609400000,2021-05-31,5727000000,44538000000,19962000000,,,6657000000,695000000,12767000000,9413000000,9889000000,219618740094.0,219142740094.0,,5962000000,38.348,4.931,17.2021,,0.027147,0.1286,0.4482,0.1908,1.2556,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
NKE,0000320187,2022,2022-05-31,USD,115.99,2022-05-27,1610800000,2022-05-31,6046000000,46710000000,21479000000,,,5188000000,758000000,15281000000,9420000000,8574000000,186836692000.0,187682692000.0,,4430000000,30.9025,3.9999,12.2267,,0.023711,0.1294,0.4598,0.0488,0.0557,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
NKE,0000320187,2023,2023-05-31,USD,,,1569800000,2023-05-31,5070000000,51217000000,22292000000,,703000000,5841000000,969000000,14004000000,8927000000,7441000000,,,,4872000000,,,,,,0.099,0.4352,0.0965,-0.1614,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
NKE,0000320187,2024,2024-05-31,USD,,,1529700000,2024-05-31,5700000000,51362000000,22887000000,,796000000,7429000000,812000000,14430000000,8903000000,9860000000,,,,6617000000,,,,,,0.111,0.4456,0.0028,0.1243,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
NKE,0000320187,2025,2025-05-31,USD,,,1487600000,2025-05-31,3219000000,46309000000,19790000000,,775000000,3698000000,430000000,13213000000,7961000000,7464000000,,,,3268000000,,,,,,0.0695,0.4273,-0.0984,-0.4353,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
MCD,0000063908,2021,2021-12-31,USD,267.21,2021-12-30,743584718,2022-01-31,7545000000,23222900000,,10356000000,329700000,9141500000,2040000000,-4601000000,35622700000,4709000000,198693265061.0,229606965061.0,10685700000,7101500000,26.3344,8.5559,-43.1848,21.4873,0.035741,0.3249,,0.209,0.595,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
MCD,0000063908,2022,2022-12-31,USD,263.53,2022-12-30,731496951,2023-01-31,6177000000,23183000000,,9371000000,370000000,7387000000,1899000000,-6003000000,35903500000,2584000000,192771391497.0,226090891497.0,9741000000,5488000000,31.2079,8.3152,-32.1125,23.2102,0.028469,0.2664,,-0.0017,-0.1813,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
MCD,0000063908,2023,2023-12-31,USD,,,722051488,2024-01-31,8469000000,25494000000,,11647000000,382000000,9612000000,2357000000,-4707000000,39345000000,4579000000,,,12029000000,7255000000,,,,,,0.3322,,0.0997,0.3711,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
MCD,0000063908,2024,2024-12-31,USD,,,714461139,2025-01-31,8223000000,25920000000,,11712000000,447000000,9447000000,2775000000,-3797000000,38424000000,1085000000,,,12159000000,6672000000,,,,,,0.3172,,0.0167,-0.029,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
MCD,0000063908,2025,2025-12-31,USD,,,710398642,2026-01-31,8563000000,26885000000,,12393000000,457000000,10551000000,3365000000,-1791000000,39973000000,774000000,,,12850000000,7186000000,,,,,,0.3185,,0.0372,0.0413,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
LULU,0001397187,2021,2021-01-31,USD,328.68,2021-01-29,125164616,2021-03-24,588913000,4401879000,2463991000,819986000,185478000,803336000,229226000,2558566000,,1150517000,41139104735.0,39988587735.0,1005464000,574110000,69.856,9.3458,16.079,39.7713,0.013955,0.1338,0.5598,0.1062,-0.0878,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
LULU,0001397187,2022,2022-01-30,USD,315.91,2022-01-28,122710357,2022-03-23,975322000,6256617000,3608565000,1333355000,224206000,1389108000,394502000,2740046000,,1259871000,38765428880.0,37505557880.0,1557561000,994606000,39.7463,6.1959,14.1477,24.0797,0.025657,0.1559,0.5768,0.4214,0.6561,Twelve Data time_series adjust=none,SEC EDGAR XBRL companyconcept (latest restated annual),ok,
LULU,0001397187,2023,2023-01-29,USD,,,122048680,2023-03-22,854800000,8110518000,4492340000,1328408000,291791000,966463000,638657000,3148799000,,1154867000,,,1620199000,327806000,,,,,,0.1054,0.5539,0.2963,-0.1236,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
LULU,0001397187,2024,2024-01-28,USD,,,120892132,2024-03-15,1550190000,9619278000,5609405000,2132676000,379384000,2296164000,651865000,4232081000,,2243971000,,,2512060000,1644299000,,,,,,0.1612,0.5831,0.186,0.8135,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
LULU,0001397187,2025,2025-02-02,USD,,,115521231,2025-03-21,1814616000,10588126000,6270811000,2505697000,446524000,2272713000,689232000,4324047000,,1984336000,,,2952221000,1583481000,,,,,,0.1714,0.5922,0.1007,0.1706,missing,SEC EDGAR XBRL companyconcept (latest restated annual),partial,twelvedata error: HTTP Error 429: Too Many Requests
BASKET_AVG,,2021,,USD,,,,,,,,,,,,,,,,,,,38.3059,5.0122,44.027,23.6437,0.041576,0.1368,0.4194,0.1939,0.4724,,basket average across semis companies for this FY,aggregate,average over 6 companies with data; excluded from price metrics: none
BASKET_AVG,,2022,,USD,,,,,,,,,,,,,,,,,,,28.523,4.0407,10.7561,18.3497,0.034015,0.1238,0.4265,0.1302,0.0288,,basket average across semis companies for this FY,aggregate,average over 6 companies with data; excluded from price metrics: none
BASKET_AVG,,2023,,USD,,,,,,,,,,,,,,,,,,,,,,,,0.1274,0.4142,0.1101,-2.0479,,basket average across semis companies for this FY,aggregate,average over 6 companies with data; excluded from price metrics: none
BASKET_AVG,,2024,,USD,,,,,,,,,,,,,,,,,,,,,,,,0.1452,0.4241,0.0292,0.3235,,basket average across semis companies for this FY,aggregate,average over 6 companies with data; excluded from price metrics: none
BASKET_AVG,,2025,,USD,,,,,,,,,,,,,,,,,,,,,,,,0.1406,0.4217,0.0295,-0.0056,,basket average across semis companies for this FY,aggregate,average over 6 companies with data; excluded from price metrics: none
BASKET_AVG,,five_year_average,,USD,,,,,,,,,,,,,,,,,,,33.8591,4.5265,31.5504,20.9967,0.037796,0.1348,0.4212,0.0986,-0.2458,,"five-year (FY2021-FY2025) basket norm, pooled across all company-FY observations",aggregate,USD-fundamental companies only for price ratios; excluded from price metrics: none
