date,sector,coefficient,metric,metric_coefficient,metric_weight,source,comment
2025-08-10,Delivery & Logistics,1.0138,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20250810_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 0.9308 x 40.0% | pe: 0.9732 x 33.3% | ps: 1.1891 x 26.7%
2025-10-10,Delivery & Logistics,1.0807,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20251010_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.0029 x 40.0% | pe: 1.0149 x 33.3% | ps: 1.2797 x 26.7%
2025-12-10,Delivery & Logistics,1.1944,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20251210_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.1615 x 40.0% | pe: 1.0115 x 33.3% | ps: 1.4724 x 26.7%
2026-02-10,Delivery & Logistics,1.5343,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260210_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.5426 x 40.0% | pe: 1.2050 x 33.3% | ps: 1.9333 x 26.7%
2026-04-10,Delivery & Logistics,1.5013,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260410_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.6414 x 40.0% | pe: 1.0337 x 33.3% | ps: 1.8758 x 26.7%
2026-06-20,Delivery & Logistics,1.4698,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260620_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.5048 x 40.0% | pe: 1.1420 x 33.3% | ps: 1.8272 x 26.7%
2026-08-10,Delivery & Logistics,1.4833,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260810_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.4111 x 40.0% | pe: 1.2829 x 33.3% | ps: 1.8419 x 26.7%
2026-09-10,Delivery & Logistics,1.3677,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_delivery_logistics_current_20260910_summary.csv; norm fyn_delivery_logistics_norm_summary.csv,status=ok; ev_ebitda: 1.2818 x 40.0% | pe: 1.2247 x 33.3% | ps: 1.6752 x 26.7%
2024-10-10,Drugs,1.4494,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20241010_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.8220 x 50.0% | ps: 0.9453 x 16.7% | fcf_yield: 1.1425 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2024-12-10,Drugs,1.2095,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20241210_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.4698 x 50.0% | ps: 0.8677 x 16.7% | fcf_yield: 0.9897 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2025-02-10,Drugs,1.2304,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20250210_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.4871 x 50.0% | ps: 0.8969 x 16.7% | fcf_yield: 1.0121 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
