metric,value,n_companies,n_observations,status,comment
pe,20.3012,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,3.3398,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.2982,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,12.7732,4,4,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.062203,1,1,ok,MEDIAN current TTM snapshot as of 2026-03-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1686,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.1058,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10
earnings_growth_yoy,0.0981,5,5,ok,MEDIAN current TTM snapshot as of 2026-03-10
