metric,value,n_companies,n_observations,status,comment
pe,28.6007,4,4,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,1.6425,5,5,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,7.0528,5,5,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,12.7266,5,5,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.040049,4,4,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.0494,5,5,ok,MEDIAN current TTM snapshot as of 2024-08-10
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0547,5,5,ok,MEDIAN current TTM snapshot as of 2024-08-10
earnings_growth_yoy,-0.4753,5,5,ok,MEDIAN current TTM snapshot as of 2024-08-10
