metric,value,n_companies,n_observations,status,comment
pe,33.9605,9,9,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,7.6074,9,9,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,8.9339,9,9,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,26.9773,5,5,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.032399,9,9,ok,MEDIAN current TTM snapshot as of 2024-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.2559,9,9,ok,MEDIAN current TTM snapshot as of 2024-10-10
gross_margin,0.73055,6,6,ok,MEDIAN current TTM snapshot as of 2024-10-10
revenue_growth_yoy,0.1091,9,9,ok,MEDIAN current TTM snapshot as of 2024-10-10
earnings_growth_yoy,0.218,9,9,ok,MEDIAN current TTM snapshot as of 2024-10-10
