metric,value,n_companies,n_observations,status,comment
pe,11.2341,7,7,ok,MEDIAN current TTM snapshot as of 2026-05-20; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,1.435,7,7,ok,MEDIAN current TTM snapshot as of 2026-05-20; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,1.6626,7,7,ok,MEDIAN current TTM snapshot as of 2026-05-20; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,6.9633,7,7,ok,MEDIAN current TTM snapshot as of 2026-05-20; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.094405,6,6,ok,MEDIAN current TTM snapshot as of 2026-05-20; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.1277,7,7,ok,MEDIAN current TTM snapshot as of 2026-05-20
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0292,7,7,ok,MEDIAN current TTM snapshot as of 2026-05-20
earnings_growth_yoy,0.1998,7,7,ok,MEDIAN current TTM snapshot as of 2026-05-20
