metric,value,n_companies,n_observations,status,comment
pe,17.2947,5,5,ok,MEDIAN current TTM snapshot as of 2026-05-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,2.6693,5,5,ok,MEDIAN current TTM snapshot as of 2026-05-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,5.7899,5,5,ok,MEDIAN current TTM snapshot as of 2026-05-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,21.2168,5,5,ok,MEDIAN current TTM snapshot as of 2026-05-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.049798,5,5,ok,MEDIAN current TTM snapshot as of 2026-05-30; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.0594,5,5,ok,MEDIAN current TTM snapshot as of 2026-05-30
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0469,5,5,ok,MEDIAN current TTM snapshot as of 2026-05-30
earnings_growth_yoy,-0.1037,5,5,ok,MEDIAN current TTM snapshot as of 2026-05-30
