metric,value,n_companies,n_observations,status,comment
pe,21.54265,6,6,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,2.58815,6,6,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,7.64545,4,4,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,15.8332,5,5,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.054963,6,6,ok,MEDIAN current TTM snapshot as of 2024-08-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.10445,6,6,ok,MEDIAN current TTM snapshot as of 2024-08-10
gross_margin,0.3902,4,4,ok,MEDIAN current TTM snapshot as of 2024-08-10
revenue_growth_yoy,0.0337,6,6,ok,MEDIAN current TTM snapshot as of 2024-08-10
earnings_growth_yoy,0.1295,6,6,ok,MEDIAN current TTM snapshot as of 2024-08-10
