metric,value,n_companies,n_observations,status,comment
pe,58.163,7,7,ok,MEDIAN current TTM snapshot as of 2025-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ps,9.9627,7,7,ok,MEDIAN current TTM snapshot as of 2025-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
pb,2.5077,7,7,ok,MEDIAN current TTM snapshot as of 2025-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
ev_ebitda,20.2792,4,4,ok,MEDIAN current TTM snapshot as of 2025-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
fcf_yield,0.021667,2,2,ok,MEDIAN current TTM snapshot as of 2025-10-10; price ratios exclude negatives and ADR/foreign-share exceptions; excluded from price metrics: none
net_margin,0.2398,7,7,ok,MEDIAN current TTM snapshot as of 2025-10-10
gross_margin,,0,0,missing,no valid current observations across the basket
revenue_growth_yoy,0.0575,7,7,ok,MEDIAN current TTM snapshot as of 2025-10-10
earnings_growth_yoy,0.0857,7,7,ok,MEDIAN current TTM snapshot as of 2025-10-10
