symbol,cik,fiscal_year,fy_end,currency,fy_end_close,close_date,shares_outstanding,shares_asof,net_income,revenue,gross_profit,operating_income,dep_amort,op_cash_flow,capex,equity,debt,cash,market_cap,enterprise_value,ebitda,fcf,pe,ps,pb,ev_ebitda,fcf_yield,net_margin,gross_margin,revenue_growth_yoy,earnings_growth_yoy,price_source,fundamental_source,status,comment
UPS,0001090727,current,2026-03-31,USD,112.47,2026-07-10,850000000,2026-03-31,5249000000.0,88317000000.0,,7468000000.0,2879000000.0,8356000000.0,3840000000.0,15763000000,23749000000,5802000000,95599500000.0,113546500000.0,10347000000.0,4516000000.0,18.2129,1.0825,6.0648,10.9739,0.047239,0.0594,,-0.0285,-0.1037,Nasdaq historical API close; prices-only refresh,"SEC EDGAR XBRL companyconcept TTM filed<=2026-06-20; reused, not refetched for 2026-07-10 prices-only update",ok,prices-only refresh from fyn_delivery_logistics_current_20260620.csv
FDX,0001048911,current,2026-02-28,USD,314.69,2026-07-10,238606756,2026-03-17,4484000000.0,91933000000.0,,5705000000.0,4329000000.0,8179000000.0,3808000000.0,29804000000,22831000000,8008000000,75087160046.0,89910160046.0,10034000000.0,4371000000.0,16.7456,0.8168,2.5194,8.9606,0.058212,0.0488,,0.0469,0.1445,Nasdaq historical API close; prices-only refresh,"SEC EDGAR XBRL companyconcept TTM filed<=2026-06-20; reused, not refetched for 2026-07-10 prices-only update",ok,prices-only refresh from fyn_delivery_logistics_current_20260620.csv
UBER,0001543151,current,2026-03-31,USD,74.54,2026-07-10,2035599013,2026-05-01,8540000000.0,53687000000.0,,6260000000.0,732000000.0,10126000000.0,327000000.0,24751000000,10600000000,5558000000,151733550429.0,156775550429.0,6992000000.0,9799000000.0,17.7674,2.8263,6.1304,22.4221,0.06458,0.1591,,0.1831,-0.3049,Nasdaq historical API close; prices-only refresh,"SEC EDGAR XBRL companyconcept TTM filed<=2026-06-20; reused, not refetched for 2026-07-10 prices-only update",ok,prices-only refresh from fyn_delivery_logistics_current_20260620.csv
DASH,0001792789,current,2026-03-31,USD,191.82,2026-07-10,442326000,2026-03-31,926000000.0,14721000000.0,,719000000.0,864000000.0,2390000000.0,240000000.0,10198000000,,4575000000,84846973320.0,80271973320.0,1583000000.0,2150000000.0,91.6274,5.7637,8.32,50.7088,0.02534,0.0629,,0.3096,1.7316,Nasdaq historical API close; prices-only refresh,"SEC EDGAR XBRL companyconcept TTM filed<=2026-06-20; reused, not refetched for 2026-07-10 prices-only update",ok,prices-only refresh from fyn_delivery_logistics_current_20260620.csv
XPO,0001166003,current,2026-03-31,USD,207.88,2026-07-10,117409981,2026-04-24,348000000.0,8298000000.0,,679000000.0,475000000.0,1027000000.0,569000000.0,1851000000,,237000000,24407186850.0,24170186850.0,1154000000.0,458000000.0,70.1356,2.9413,13.1859,20.9447,0.018765,0.0419,,0.0362,-0.1054,Nasdaq historical API close; prices-only refresh,"SEC EDGAR XBRL companyconcept TTM filed<=2026-06-20; reused, not refetched for 2026-07-10 prices-only update",ok,prices-only refresh from fyn_delivery_logistics_current_20260620.csv
BASKET_AVG,,current,2026-07-10,USD,,,,,,,,,,,,,,,,,,,18.2129,2.8263,6.1304,20.9447,0.047239,0.0594,,0.0469,-0.1037,current EOD close,current TTM basket median; refresh_mode=prices-only,aggregate,median over current company observations; refresh_mode=prices-only
